gisjoin,state,county,year,total_farms,farms_reporting_fert,fert_expenditure_dollars,fert_tons_purchased,share_farms_reporting_fert,fert_exp_per_farm
G2500050,Massachusetts,Bristol,1920,3770.0,2038.0,328481.0,,0.5405835543766578,87.13023872679045
G2500070,Massachusetts,Dukes,1920,152.0,87.0,11114.0,,0.5723684210526315,73.11842105263158
G2500090,Massachusetts,Essex,1920,2966.0,1453.0,231536.0,,0.48988536749831424,78.0633850303439
G2500110,Massachusetts,Franklin,1920,2784.0,1653.0,608481.0,,0.59375,218.5635775862069
G2500130,Massachusetts,Hampden,1920,2068.0,1215.0,540478.0,,0.5875241779497099,261.35299806576404
G2500150,Massachusetts,Hampshire,1920,2979.0,1915.0,916291.0,,0.6428331654917757,307.58341725411213
G2500170,Massachusetts,Middlesex,1920,4446.0,2310.0,530397.0,,0.5195681511470985,119.29757085020243
G2500190,Massachusetts,Nantucket,1920,24.0,17.0,1439.0,,0.7083333333333334,59.958333333333336
G2500210,Massachusetts,Norfolk,1920,1404.0,704.0,132075.0,,0.5014245014245015,94.07051282051282
G2500230,Massachusetts,Plymouth,1920,2171.0,1157.0,143741.0,,0.5329341317365269,66.20958083832335
G2500250,Massachusetts,Suffolk,1920,71.0,51.0,28645.0,,0.7183098591549296,403.4507042253521
G2500270,Massachusetts,Worcester,1920,6132.0,3005.0,294187.0,,0.4900521852576647,47.97570123939987
G2600010,Michigan,Alcona,1920,932.0,12.0,743.0,,0.012875536480686695,0.7972103004291845
G2600030,Michigan,Alger,1920,386.0,10.0,253.0,,0.025906735751295335,0.655440414507772
G2600050,Michigan,Allegan,1920,5734.0,2132.0,131530.0,,0.37181723055458665,22.938611789326824
G2600070,Michigan,Alpena,1920,1275.0,70.0,2395.0,,0.054901960784313725,1.8784313725490196
G2600090,Michigan,Antrim,1920,1481.0,120.0,4967.0,,0.08102633355840648,3.3538149898717085
G2600110,Michigan,Arenac,1920,1392.0,71.0,4363.0,,0.05100574712643678,3.13433908045977
G2600130,Michigan,Baraga,1920,653.0,23.0,1099.0,,0.03522205206738132,1.6830015313935682
G2600150,Michigan,Barry,1920,3313.0,649.0,75050.0,,0.19589495925143374,22.653184424992453
G2600170,Michigan,Bay,1920,3216.0,863.0,78462.0,,0.2683457711442786,24.39738805970149
G2600190,Michigan,Benzie,1920,972.0,75.0,5269.0,,0.07716049382716049,5.420781893004115
G2600210,Michigan,Berrien,1920,5443.0,2296.0,225884.0,,0.4218261987874334,41.49990813889399
G2600230,Michigan,Branch,1920,3222.0,817.0,54705.0,,0.2535692116697703,16.978584729981378
G2600250,Michigan,Calhoun,1920,3646.0,477.0,36714.0,,0.1308283049917718,10.069665386725179
G2600270,Michigan,Cass,1920,2572.0,375.0,58106.0,,0.145800933125972,22.591757387247277
G2600290,Michigan,Charlevoix,1920,1306.0,206.0,10718.0,,0.15773353751914243,8.206738131699847
G2600310,Michigan,Cheboygan,1920,1186.0,58.0,3133.0,,0.048903878583473864,2.6416526138279934
G2600330,Michigan,Chippewa,1920,1569.0,20.0,1698.0,,0.012746972594008922,1.0822179732313575
G2600350,Michigan,Clare,1920,1248.0,38.0,2075.0,,0.030448717948717948,1.6626602564102564
G2600370,Michigan,Clinton,1920,3323.0,1764.0,94427.0,,0.5308456214264219,28.416190189587724
G2600390,Michigan,Crawford,1920,212.0,11.0,712.0,,0.05188679245283019,3.358490566037736
G2600410,Michigan,Delta,1920,1395.0,92.0,6708.0,,0.06594982078853047,4.808602150537634
G2600430,Michigan,Dickinson,1920,429.0,16.0,684.0,,0.037296037296037296,1.5944055944055944
G2600450,Michigan,Eaton,1920,3719.0,2182.0,128732.0,,0.5867168593707986,34.61468136595859
G2600470,Michigan,Emmet,1920,1298.0,147.0,7138.0,,0.11325115562403698,5.499229583975347
G2600490,Michigan,Genesee,1920,3639.0,2518.0,194678.0,,0.6919483374553449,53.49766419345974
G2600510,Michigan,Gladwin,1920,1452.0,74.0,8173.0,,0.05096418732782369,5.628787878787879
G2600530,Michigan,Gogebic,1920,528.0,18.0,2814.0,,0.03409090909090909,5.329545454545454
G2600550,Michigan,Grand Traverse,1920,1725.0,183.0,10033.0,,0.10608695652173913,5.816231884057971
G2600570,Michigan,Gratiot,1920,3859.0,1960.0,118091.0,,0.5079036019694221,30.601451153148485
G2600590,Michigan,Hillsdale,1920,4025.0,1872.0,99583.0,,0.4650931677018634,24.741118012422362
G2600610,Michigan,Houghton,1920,1741.0,92.0,10937.0,,0.05284319356691557,6.282021826536473
G2600630,Michigan,Huron,1920,4604.0,2194.0,131566.0,,0.47654213727193745,28.57645525629887
G2600650,Michigan,Ingham,1920,3224.0,1381.0,60962.0,,0.4283498759305211,18.908808933002483
G2600670,Michigan,Ionia,1920,3223.0,1290.0,100812.0,,0.40024821594787463,31.27893267142414
G2600690,Michigan,Iosco,1920,929.0,71.0,6025.0,,0.07642626480086114,6.485468245425189
G2600710,Michigan,Iron,1920,621.0,27.0,1879.0,,0.043478260869565216,3.025764895330113
G2600730,Michigan,Isabella,1920,3333.0,641.0,35770.0,,0.1923192319231923,10.732073207320733
G2600750,Michigan,Jackson,1920,3544.0,401.0,34248.0,,0.1131489841986456,9.663656884875847
G2600770,Michigan,Kalamazoo,1920,3161.0,737.0,78007.0,,0.23315406516925025,24.67795001581778
G2600790,Michigan,Kalkaska,1920,796.0,37.0,2638.0,,0.04648241206030151,3.314070351758794
G2600810,Michigan,Kent,1920,5605.0,1270.0,160799.0,,0.22658340767172166,28.68849241748439
G2600830,Michigan,Keweenaw,1920,72.0,9.0,226.0,,0.125,3.138888888888889
G2600850,Michigan,Lake,1920,703.0,24.0,2962.0,,0.034139402560455195,4.213371266002845
G2600870,Michigan,Lapeer,1920,3614.0,1878.0,155858.0,,0.5196458218040951,43.12617598229109
G2600890,Michigan,Leelanau,1920,1347.0,377.0,21895.0,,0.2798812175204157,16.25463994060876
G2600910,Michigan,Lenawee,1920,5080.0,3017.0,204829.0,,0.5938976377952756,40.32066929133858
G2600930,Michigan,Livingston,1920,2632.0,382.0,30524.0,,0.14513677811550152,11.597264437689969
G2600950,Michigan,Luce,1920,194.0,5.0,560.0,,0.02577319587628866,2.88659793814433
G2600970,Michigan,Mackinac,1920,479.0,6.0,692.0,,0.012526096033402923,1.4446764091858038
G2600990,Michigan,Macomb,1920,3570.0,2672.0,330618.0,,0.7484593837535014,92.61008403361345
G2601010,Michigan,Manistee,1920,1499.0,57.0,4364.0,,0.03802535023348899,2.911274182788526
G2601030,Michigan,Marquette,1920,846.0,57.0,3519.0,,0.0673758865248227,4.159574468085107
G2601050,Michigan,Mason,1920,2011.0,99.0,6446.0,,0.04922923918448533,3.2053704624564894
G2601070,Michigan,Mecosta,1920,2676.0,110.0,4538.0,,0.04110612855007474,1.695814648729447
G2601090,Michigan,Menominee,1920,2106.0,410.0,15513.0,,0.19468186134852802,7.366096866096866
G2601110,Michigan,Midland,1920,2163.0,330.0,14709.0,,0.15256588072122051,6.800277392510402
G2601130,Michigan,Missaukee,1920,1359.0,81.0,4836.0,,0.059602649006622516,3.5584988962472406
G2601150,Michigan,Monroe,1920,4108.0,3161.0,233449.0,,0.7694741966893865,56.82789678675755
G2601170,Michigan,Montcalm,1920,4493.0,531.0,18996.0,,0.11818384153127087,4.227910082350323
G2601190,Michigan,Montmorency,1920,421.0,15.0,1032.0,,0.035629453681710214,2.451306413301663
G2601210,Michigan,Muskegon,1920,2036.0,534.0,33981.0,,0.26227897838899805,16.69007858546169
G2601230,Michigan,Newaygo,1920,2836.0,423.0,20784.0,,0.14915373765867418,7.328631875881523
G2601250,Michigan,Oakland,1920,4035.0,1940.0,131118.0,,0.48079306071871125,32.495167286245355
G2601270,Michigan,Oceana,1920,2357.0,334.0,23381.0,,0.14170555791260075,9.919813322019516
G2601290,Michigan,Ogemaw,1920,1281.0,24.0,1904.0,,0.01873536299765808,1.4863387978142077
G2601310,Michigan,Ontonagon,1920,917.0,15.0,946.0,,0.016357688113413305,1.0316248636859324
G2601330,Michigan,Osceola,1920,2310.0,152.0,5314.0,,0.0658008658008658,2.3004329004329005
G2601350,Michigan,Oscoda,1920,278.0,5.0,500.0,,0.017985611510791366,1.7985611510791366
G2601370,Michigan,Otsego,1920,573.0,9.0,350.0,,0.015706806282722512,0.6108202443280978
G2601390,Michigan,Ottawa,1920,4296.0,2551.0,179352.0,,0.5938081936685289,41.74860335195531
G2601410,Michigan,Presque Isle,1920,1056.0,131.0,9124.0,,0.1240530303030303,8.640151515151516
G2601430,Michigan,Roscommon,1920,267.0,3.0,140.0,,0.011235955056179775,0.5243445692883895
G2601450,Michigan,Saginaw,1920,5143.0,2109.0,167325.0,,0.41007194244604317,32.534512930196385
G2601470,Michigan,St Clair,1920,4159.0,2987.0,182151.0,,0.718201490742967,43.79682616013465
G2601490,Michigan,St Joseph,1920,2436.0,478.0,44699.0,,0.1962233169129721,18.349343185550083
G2601510,Michigan,Sanilac,1920,5112.0,2987.0,156185.0,,0.5843114241001565,30.552621283255085
G2601530,Michigan,Schoolcraft,1920,381.0,71.0,5046.0,,0.18635170603674542,13.244094488188976
G2601550,Michigan,Shiawassee,1920,3359.0,1758.0,112370.0,,0.5233700506103007,33.45340875260494
G2601570,Michigan,Tuscola,1920,4658.0,2945.0,182638.0,,0.6322455989695148,39.20953198797767
G2601590,Michigan,Van Buren,1920,4662.0,1049.0,98113.0,,0.225010725010725,21.045259545259544
G2601610,Michigan,Washtenaw,1920,3550.0,2050.0,244841.0,,0.5774647887323944,68.96929577464789
G2601630,Michigan,Wayne,1920,3858.0,2625.0,222316.0,,0.6804043545878694,57.62467599792639
G2601650,Michigan,Wexford,1920,1583.0,91.0,1819.0,,0.0574857864813645,1.1490840176879342
G2700010,Minnesota,Aitkin,1920,1945.0,9.0,304.0,,0.004627249357326478,0.1562982005141388
G2700030,Minnesota,Anoka,1920,1589.0,27.0,2873.0,,0.016991818753933293,1.8080553807426054
G2700050,Minnesota,Becker,1920,2631.0,12.0,1028.0,,0.004561003420752566,0.39072595971113644
G2700070,Minnesota,Beltrami,1920,3065.0,22.0,1661.0,,0.007177814029363785,0.5419249592169657
G2700090,Minnesota,Benton,1920,1561.0,5.0,855.0,,0.0032030749519538757,0.5477258167841127
G2700110,Minnesota,Big Stone,1920,1026.0,28.0,9731.0,,0.02729044834307992,9.484405458089668
G2700130,Minnesota,Blue Earth,1920,2954.0,23.0,2105.0,,0.007786052809749492,0.7125930941096817
G2700150,Minnesota,Brown,1920,1976.0,17.0,3412.0,,0.00860323886639676,1.7267206477732793
G2700170,Minnesota,Carlton,1920,1917.0,11.0,943.0,,0.005738132498695879,0.4919144496609285
G2700190,Minnesota,Carver,1920,2009.0,41.0,10212.0,,0.02040816326530612,5.083125933300149
G2700210,Minnesota,Cass,1920,1579.0,3.0,178.0,,0.0018999366687777073,0.11272957568081064
G2700230,Minnesota,Chippewa,1920,1624.0,29.0,6764.0,,0.017857142857142856,4.165024630541872
G2700250,Minnesota,Chisago,1920,2236.0,10.0,3396.0,,0.004472271914132379,1.518783542039356
G2700270,Minnesota,Clay,1920,1948.0,31.0,12988.0,,0.01591375770020534,6.66735112936345
G2700290,Minnesota,Clearwater,1920,1253.0,12.0,2396.0,,0.009577015163607342,1.9122106943335995
G2700310,Minnesota,Cook,1920,141.0,1.0,39.0,,0.0070921985815602835,0.2765957446808511
G2700330,Minnesota,Cottonwood,1920,1801.0,8.0,1987.0,,0.004441976679622432,1.1032759578012215
G2700350,Minnesota,Crow Wing,1920,1281.0,9.0,976.0,,0.00702576112412178,0.7619047619047619
G2700370,Minnesota,Dakota,1920,2373.0,152.0,16701.0,,0.06405394016013485,7.037926675094817
G2700390,Minnesota,Dodge,1920,1636.0,39.0,1815.0,,0.023838630806845965,1.1094132029339854
G2700410,Minnesota,Douglas,1920,2505.0,8.0,664.0,,0.0031936127744510976,0.2650698602794411
G2700430,Minnesota,Faribault,1920,2358.0,138.0,11792.0,,0.058524173027989825,5.000848176420695
G2700450,Minnesota,Fillmore,1920,3177.0,13.0,1904.0,,0.004091910607491344,0.5993075228202707
G2700470,Minnesota,Freeborn,1920,2574.0,47.0,8304.0,,0.01825951825951826,3.226107226107226
G2700490,Minnesota,Goodhue,1920,3128.0,70.0,6707.0,,0.02237851662404092,2.1441815856777495
G2700510,Minnesota,Grant,1920,1317.0,7.0,831.0,,0.005315110098709187,0.6309794988610479
G2700530,Minnesota,Hennepin,1920,3954.0,385.0,50027.0,,0.0973697521497218,12.652250885179566
G2700550,Minnesota,Houston,1920,1978.0,17.0,2289.0,,0.008594539939332659,1.1572295247724975
G2700570,Minnesota,Hubbard,1920,1252.0,10.0,352.0,,0.007987220447284345,0.28115015974440893
G2700590,Minnesota,Isanti,1920,2212.0,16.0,2797.0,,0.007233273056057866,1.2644665461121158
G2700610,Minnesota,Itasca,1920,1436.0,24.0,707.0,,0.016713091922005572,0.4923398328690808
G2700630,Minnesota,Jackson,1920,2218.0,74.0,6458.0,,0.033363390441839495,2.9116321009918846
G2700650,Minnesota,Kanabec,1920,1568.0,4.0,573.0,,0.002551020408163265,0.36543367346938777
G2700670,Minnesota,Kandiyohi,1920,2432.0,239.0,19569.0,,0.09827302631578948,8.046463815789474
G2700690,Minnesota,Kittson,1920,1409.0,4.0,971.0,,0.0028388928317956,0.6891412349183819
G2700710,Minnesota,Koochiching,1920,944.0,5.0,292.0,,0.005296610169491525,0.3093220338983051
G2700730,Minnesota,Lac Qui Parle,1920,2008.0,18.0,695.0,,0.008964143426294821,0.3461155378486056
G2700750,Minnesota,Lake,1920,208.0,4.0,91.0,,0.019230769230769232,0.4375
G2700790,Minnesota,Le Sueur,1920,2269.0,120.0,8141.0,,0.052886734244160426,3.587924195680917
G2700810,Minnesota,Lincoln,1920,1468.0,3.0,1055.0,,0.0020435967302452314,0.7186648501362398
G2700830,Minnesota,Lyon,1920,1816.0,16.0,3436.0,,0.00881057268722467,1.8920704845814977
G2700850,Minnesota,McLeod,1920,2447.0,12.0,1822.0,,0.004903964037597058,0.7445852063751532
G2700870,Minnesota,Mahnomen,1920,590.0,21.0,2569.0,,0.03559322033898305,4.354237288135593
G2700890,Minnesota,Marshall,1920,2697.0,47.0,3213.0,,0.017426770485724878,1.1913236929922135
G2700910,Minnesota,Martin,1920,2435.0,22.0,8622.0,,0.009034907597535934,3.5408624229979466
G2700930,Minnesota,Meeker,1920,2460.0,23.0,10204.0,,0.00934959349593496,4.147967479674797
G2700950,Minnesota,Mille Lacs,1920,1898.0,12.0,353.0,,0.006322444678609062,0.18598524762908325
G2700970,Minnesota,Morrison,1920,3095.0,11.0,1750.0,,0.003554119547657512,0.5654281098546042
G2700990,Minnesota,Mower,1920,2364.0,100.0,8459.0,,0.04230118443316413,3.5782571912013537
G2701010,Minnesota,Murray,1920,1876.0,13.0,2877.0,,0.006929637526652452,1.5335820895522387
G2701030,Minnesota,Nicollet,1920,1497.0,19.0,1843.0,,0.012692050768203072,1.231128924515698
G2701050,Minnesota,Nobles,1920,2018.0,12.0,1245.0,,0.005946481665014866,0.6169474727452924
G2701070,Minnesota,Norman,1920,1940.0,23.0,9855.0,,0.011855670103092783,5.079896907216495
G2701090,Minnesota,Olmsted,1920,2287.0,68.0,17109.0,,0.029733275032794052,7.4809794490599035
G2701110,Minnesota,Otter Tail,1920,6627.0,35.0,4207.0,,0.005281424475629999,0.6348272219707258
G2701130,Minnesota,Pennington,1920,1221.0,7.0,233.0,,0.005733005733005733,0.19082719082719082
G2701150,Minnesota,Pine,1920,3088.0,30.0,2771.0,,0.009715025906735751,0.8973445595854922
G2701170,Minnesota,Pipestone,1920,1187.0,14.0,3193.0,,0.011794439764111205,2.6899747262005054
G2701190,Minnesota,Polk,1920,4200.0,54.0,5486.0,,0.012857142857142857,1.3061904761904761
G2701210,Minnesota,Pope,1920,1802.0,13.0,12151.0,,0.007214206437291898,6.743063263041066
G2701230,Minnesota,Ramsey,1920,983.0,124.0,18566.0,,0.12614445574771108,18.887080366225838
G2701250,Minnesota,Red Lake,1920,907.0,7.0,1248.0,,0.007717750826901874,1.3759647188533628
G2701270,Minnesota,Redwood,1920,2548.0,14.0,6351.0,,0.005494505494505495,2.4925431711145998
G2701290,Minnesota,Renville,1920,3049.0,52.0,7145.0,,0.017054772056411937,2.3433912758281403
G2701310,Minnesota,Rice,1920,2416.0,35.0,5266.0,,0.014486754966887417,2.1796357615894038
G2701330,Minnesota,Rock,1920,1307.0,21.0,5983.0,,0.016067329762815608,4.577658760520276
G2701350,Minnesota,Roseau,1920,1854.0,11.0,636.0,,0.005933117583603021,0.343042071197411
G2701370,Minnesota,St Louis,1920,4271.0,87.0,13145.0,,0.02036993678295481,3.0777335518613906
G2701390,Minnesota,Scott,1920,1628.0,18.0,4725.0,,0.011056511056511056,2.902334152334152
G2701410,Minnesota,Sherburne,1920,1400.0,13.0,1259.0,,0.009285714285714286,0.8992857142857142
G2701430,Minnesota,Sibley,1920,2111.0,31.0,5582.0,,0.01468498342018001,2.644244433917575
G2701450,Minnesota,Stearns,1920,4598.0,21.0,4191.0,,0.004567203131796433,0.9114832535885168
G2701470,Minnesota,Steele,1920,1860.0,21.0,4581.0,,0.01129032258064516,2.4629032258064516
G2701490,Minnesota,Stevens,1920,1163.0,7.0,968.0,,0.0060189165950128975,0.8323301805674979
G2701510,Minnesota,Swift,1920,1781.0,4.0,4150.0,,0.0022459292532285235,2.330151600224593
G2701530,Minnesota,Todd,1920,3521.0,17.0,4912.0,,0.004828173814257313,1.3950582220959955
G2701550,Minnesota,Traverse,1920,1035.0,24.0,2433.0,,0.02318840579710145,2.3507246376811595
G2701570,Minnesota,Wabasha,1920,1831.0,86.0,10086.0,,0.04696886947023485,5.508465319497542
G2701590,Minnesota,Wadena,1920,1326.0,14.0,1246.0,,0.010558069381598794,0.9396681749622926
G2701610,Minnesota,Waseca,1920,1609.0,9.0,447.0,,0.005593536357986327,0.27781230577998756
G2701630,Minnesota,Washington,1920,2014.0,59.0,7617.0,,0.02929493545183714,3.782025819265144
G2701650,Minnesota,Watonwan,1920,1402.0,16.0,2699.0,,0.011412268188302425,1.9251069900142654
G2701670,Minnesota,Wilkin,1920,1163.0,3.0,644.0,,0.0025795356835769563,0.5537403267411866
G2701690,Minnesota,Winona,1920,2150.0,43.0,7900.0,,0.02,3.6744186046511627
G2701710,Minnesota,Wright,1920,3937.0,29.0,2867.0,,0.007366014732029464,0.7282194564389128
G2701730,Minnesota,Yellow Medicine,1920,2109.0,18.0,2052.0,,0.008534850640113799,0.972972972972973
G2800010,Mississippi,Adams,1920,1673.0,25.0,3690.0,,0.014943215780035863,2.2056186491332936
G2800030,Mississippi,Alcorn,1920,2901.0,2052.0,69957.0,,0.7073422957600828,24.114788004136503
G2800050,Mississippi,Amite,1920,3148.0,2811.0,172130.0,,0.8929479034307497,54.67916137229987
G2800070,Mississippi,Attala,1920,4024.0,1233.0,36868.0,,0.30641153081510936,9.162027833001988
G2800090,Mississippi,Benton,1920,1904.0,488.0,18030.0,,0.25630252100840334,9.469537815126051
G2800110,Mississippi,Bolivar,1920,12808.0,58.0,4719.0,,0.00452841973766396,0.3684415990006246
G2800130,Mississippi,Calhoun,1920,3266.0,245.0,5590.0,,0.07501530924678505,1.7115737905695039
G2800150,Mississippi,Carroll,1920,3963.0,84.0,4299.0,,0.021196063588190765,1.084784254352763
G2800170,Mississippi,Chickasaw,1920,3055.0,48.0,1844.0,,0.015711947626841243,0.6036006546644844
G2800190,Mississippi,Choctaw,1920,2188.0,882.0,21967.0,,0.4031078610603291,10.039762340036564
G2800210,Mississippi,Claiborne,1920,2154.0,57.0,3730.0,,0.026462395543175487,1.7316620241411327
G2800230,Mississippi,Clarke,1920,2206.0,1525.0,91646.0,,0.6912964641885766,41.543970988213964
G2800250,Mississippi,Clay,1920,2793.0,37.0,2833.0,,0.013247404224847834,1.0143215180809166
G2800270,Mississippi,Coahoma,1920,8628.0,13.0,1750.0,,0.0015067222994900324,0.20282800185442745
G2800290,Mississippi,Copiah,1920,4349.0,3066.0,466130.0,,0.7049896527937457,107.18096114049207
G2800310,Mississippi,Covington,1920,2151.0,1954.0,121041.0,,0.9084146908414691,56.27196652719665
G2800330,Mississippi,DeSoto,1920,4858.0,47.0,3812.0,,0.009674763277068753,0.7846850555784274
G2800350,Mississippi,Forrest,1920,1015.0,711.0,35085.0,,0.7004926108374384,34.566502463054185
G2800370,Mississippi,Franklin,1920,2210.0,1182.0,53732.0,,0.534841628959276,24.3131221719457
G2800390,Mississippi,George,1920,601.0,536.0,62455.0,,0.891846921797005,103.91846921797006
G2800410,Mississippi,Greene,1920,602.0,476.0,28273.0,,0.7906976744186046,46.96511627906977
G2800430,Mississippi,Grenada,1920,1870.0,42.0,5043.0,,0.022459893048128343,2.6967914438502674
G2800450,Mississippi,Hancock,1920,249.0,212.0,13291.0,,0.8514056224899599,53.377510040160644
G2800470,Mississippi,Harrison,1920,720.0,611.0,75084.0,,0.8486111111111111,104.28333333333333
G2800490,Mississippi,Hinds,1920,5951.0,710.0,47194.0,,0.11930767938161653,7.930431860191565
G2800510,Mississippi,Holmes,1920,6240.0,131.0,6446.0,,0.020993589743589742,1.0330128205128206
G2800530,Mississippi,Humphreys,1920,3695.0,16.0,11257.0,,0.004330175913396482,3.046549391069012
G2800550,Mississippi,Issaquena,1920,1914.0,103.0,8991.0,,0.05381400208986416,4.697492163009405
G2800570,Mississippi,Itawamba,1920,3064.0,1067.0,27818.0,,0.34823759791122716,9.078981723237598
G2800590,Mississippi,Jackson,1920,688.0,583.0,52128.0,,0.8473837209302325,75.76744186046511
G2800610,Mississippi,Jasper,1920,2790.0,2076.0,105288.0,,0.7440860215053764,37.73763440860215
G2800630,Mississippi,Jefferson,1920,2942.0,196.0,18436.0,,0.06662134602311352,6.266485384092454
G2800650,Mississippi,Jefferson Davis,1920,2272.0,2110.0,161301.0,,0.9286971830985915,70.99515845070422
G2800670,Mississippi,Jones,1920,2666.0,2165.0,135248.0,,0.8120780195048762,50.73068267066767
G2800690,Mississippi,Kemper,1920,3427.0,1370.0,53634.0,,0.39976655967318353,15.650423110592355
G2800710,Mississippi,Lafayette,1920,3388.0,99.0,3191.0,,0.02922077922077922,0.94185360094451
G2800730,Mississippi,Lamar,1920,939.0,843.0,54877.0,,0.8977635782747604,58.4419595314164
G2800750,Mississippi,Lauderdale,1920,3076.0,1214.0,80757.0,,0.39466840052015606,26.253901170351106
G2800770,Mississippi,Lawrence,1920,1902.0,1649.0,90250.0,,0.8669821240799159,47.45005257623554
G2800790,Mississippi,Leake,1920,3492.0,2166.0,63679.0,,0.6202749140893471,18.235681557846505
G2800810,Mississippi,Lee,1920,4768.0,484.0,19080.0,,0.10151006711409397,4.001677852348993
G2800830,Mississippi,Leflore,1920,5967.0,23.0,4894.0,,0.0038545332662979722,0.8201776437070555
G2800850,Mississippi,Lincoln,1920,3172.0,2565.0,156080.0,,0.8086380832282472,49.20554854981084
G2800870,Mississippi,Lowndes,1920,3020.0,286.0,16868.0,,0.09470198675496688,5.585430463576159
G2800890,Mississippi,Madison,1920,5260.0,856.0,104907.0,,0.16273764258555132,19.94429657794677
G2800910,Mississippi,Marion,1920,1886.0,1760.0,121288.0,,0.9331919406150583,64.30965005302227
G2800930,Mississippi,Marshall,1920,4688.0,367.0,14456.0,,0.07828498293515358,3.083617747440273
G2800950,Mississippi,Monroe,1920,5026.0,561.0,22092.0,,0.11161957819339435,4.395543175487465
G2800970,Mississippi,Montgomery,1920,1988.0,495.0,15829.0,,0.24899396378269617,7.962273641851106
G2800990,Mississippi,Neshoba,1920,3054.0,2376.0,98535.0,,0.7779960707269156,32.26424361493124
G2801010,Mississippi,Newton,1920,3237.0,2234.0,98997.0,,0.6901451961692926,30.582947173308618
G2801030,Mississippi,Noxubee,1920,4242.0,339.0,20150.0,,0.07991513437057991,4.75011786892975
G2801050,Mississippi,Oktibbeha,1920,2816.0,54.0,1323.0,,0.019176136363636364,0.4698153409090909
G2801070,Mississippi,Panola,1920,4900.0,20.0,1086.0,,0.004081632653061225,0.22163265306122448
G2801090,Mississippi,Pearl River,1920,876.0,747.0,45604.0,,0.8527397260273972,52.05936073059361
G2801110,Mississippi,Perry,1920,834.0,706.0,98624.0,,0.8465227817745803,118.25419664268586
G2801130,Mississippi,Pike,1920,2689.0,2426.0,169023.0,,0.9021941242097434,62.85719598363704
G2801150,Mississippi,Pontotoc,1920,3934.0,290.0,10942.0,,0.07371631926792069,2.781392984239959
G2801170,Mississippi,Prentiss,1920,3144.0,1023.0,35542.0,,0.32538167938931295,11.304707379134861
G2801190,Mississippi,Quitman,1920,4315.0,15.0,3419.0,,0.0034762456546929316,0.7923522595596756
G2801210,Mississippi,Rankin,1920,3231.0,2384.0,110157.0,,0.73785205818632,34.093779015784584
G2801230,Mississippi,Scott,1920,2248.0,1582.0,90027.0,,0.7037366548042705,40.04759786476868
G2801250,Mississippi,Sharkey,1920,3142.0,40.0,6669.0,,0.012730744748567792,2.122533418204965
G2801270,Mississippi,Simpson,1920,2522.0,2277.0,125305.0,,0.9028548770816812,49.6847739888977
G2801290,Mississippi,Smith,1920,2695.0,1595.0,83821.0,,0.5918367346938775,31.102411873840445
G2801310,Mississippi,Stone,1920,570.0,528.0,37319.0,,0.9263157894736842,65.4719298245614
G2801330,Mississippi,Sunflower,1920,9668.0,19.0,1673.0,,0.001965246172941663,0.17304509722796857
G2801350,Mississippi,Tallahatchie,1920,6495.0,11.0,1822.0,,0.0016936104695919939,0.2805234795996921
