gisjoin,state,county,year,total_farms,farms_reporting_fert,fert_expenditure_dollars,fert_tons_purchased,share_farms_reporting_fert,fert_exp_per_farm
G4802070,Texas,Haskell,1930,2380.0,13.0,943.0,26.0,0.0054621848739495795,0.39621848739495796
G4802090,Texas,Hays,1930,1467.0,1.0,7.0,0.0,0.0006816632583503749,0.004771642808452625
G4802110,Texas,Hemphill,1930,414.0,0.0,0.0,0.0,0.0,0.0
G4802130,Texas,Henderson,1930,4471.0,1584.0,100561.0,2720.0,0.3542831581301722,22.491836278237532
G4802150,Texas,Hidalgo,1930,4321.0,303.0,35031.0,824.0,0.07012265679240916,8.107151122425364
G4802170,Texas,Hill,1930,5488.0,37.0,3570.0,76.0,0.00674198250728863,0.6505102040816326
G4802190,Texas,Hockley,1930,1344.0,4.0,196.0,4.0,0.002976190476190476,0.14583333333333334
G4802210,Texas,Hood,1930,1177.0,46.0,1368.0,48.0,0.03908241291418862,1.1622769753610875
G4802230,Texas,Hopkins,1930,5005.0,1266.0,69578.0,1942.0,0.25294705294705294,13.901698301698302
G4802250,Texas,Houston,1930,5656.0,1549.0,125093.0,3353.0,0.2738684582743989,22.116867043847243
G4802270,Texas,Howard,1930,1194.0,3.0,186.0,3.0,0.002512562814070352,0.15577889447236182
G4802290,Texas,Hudspeth,1930,194.0,7.0,4265.0,67.0,0.03608247422680412,21.984536082474225
G4802310,Texas,Hunt,1930,5905.0,113.0,8399.0,206.0,0.01913632514817951,1.4223539373412362
G4802330,Texas,Hutchinson,1930,161.0,0.0,0.0,0.0,0.0,0.0
G4802350,Texas,Irion,1930,160.0,1.0,65.0,2.0,0.00625,0.40625
G4802370,Texas,Jack,1930,1161.0,4.0,223.0,3.0,0.0034453057708871662,0.1920757967269595
G4802390,Texas,Jackson,1930,1642.0,16.0,633.0,18.0,0.0097442143727162,0.38550548112058464
G4802410,Texas,Jasper,1930,1377.0,832.0,60925.0,1561.0,0.6042120551924474,44.24473493100944
G4802430,Texas,Jeff Davis,1930,99.0,1.0,7.0,0.0,0.010101010101010102,0.0707070707070707
G4802450,Texas,Jefferson,1930,1012.0,461.0,35018.0,1378.0,0.45553359683794464,34.60276679841897
G4802470,Texas,Jim Hogg,1930,312.0,0.0,0.0,0.0,0.0,0.0
G4802490,Texas,Jim Wells,1930,1302.0,55.0,6816.0,150.0,0.042242703533026116,5.235023041474655
G4802510,Texas,Johnson,1930,3334.0,57.0,2383.0,50.0,0.017096580683863227,0.714757048590282
G4802530,Texas,Jones,1930,2804.0,7.0,393.0,18.0,0.0024964336661911554,0.14015691868758917
G4802550,Texas,Karnes,1930,3167.0,9.0,352.0,7.0,0.002841806125670982,0.11114619513735396
G4802570,Texas,Kaufman,1930,5131.0,93.0,6073.0,165.0,0.018125121808614305,1.183589943480803
G4802590,Texas,Kendall,1930,691.0,1.0,20.0,0.0,0.001447178002894356,0.02894356005788712
G4802610,Texas,Kenedy,1930,13.0,0.0,0.0,0.0,0.0,0.0
G4802630,Texas,Kent,1930,588.0,0.0,0.0,0.0,0.0,0.0
G4802650,Texas,Kerr,1930,591.0,12.0,219.0,5.0,0.02030456852791878,0.37055837563451777
G4802670,Texas,Kimble,1930,454.0,0.0,0.0,0.0,0.0,0.0
G4802690,Texas,King,1930,159.0,0.0,0.0,0.0,0.0,0.0
G4802710,Texas,Kinney,1930,133.0,0.0,0.0,0.0,0.0,0.0
G4802730,Texas,Kleberg,1930,548.0,2.0,110.0,2.0,0.0036496350364963502,0.20072992700729927
G4802750,Texas,Knox,1930,1460.0,1.0,12.0,0.0,0.0006849315068493151,0.00821917808219178
G4802770,Texas,Lamar,1930,6024.0,335.0,19108.0,568.0,0.05561088977423639,3.1719787516600264
G4802790,Texas,Lamb,1930,2381.0,2.0,1300.0,0.0,0.0008399832003359933,0.5459890802183957
G4802810,Texas,Lampasas,1930,1202.0,1.0,40.0,0.0,0.0008319467554076539,0.033277870216306155
G4802830,Texas,La Salle,1930,627.0,18.0,2203.0,23.0,0.028708133971291867,3.5135566188197767
G4802850,Texas,Lavaca,1930,4191.0,359.0,12951.0,301.0,0.08565974707706991,3.0901932712956337
G4802870,Texas,Lee,1930,2189.0,163.0,7312.0,189.0,0.07446322521699406,3.340338053905893
G4802890,Texas,Leon,1930,4319.0,1291.0,69589.0,1900.0,0.298911785135448,16.11229451261866
G4802910,Texas,Liberty,1930,1535.0,434.0,53328.0,1826.0,0.28273615635179156,34.741368078175896
G4802930,Texas,Limestone,1930,6081.0,660.0,45455.0,1218.0,0.10853478046373952,7.474921887847393
G4802950,Texas,Lipscomb,1930,525.0,2.0,13.0,0.0,0.0038095238095238095,0.024761904761904763
G4802970,Texas,Live Oak,1930,1146.0,7.0,992.0,28.0,0.006108202443280977,0.8656195462478184
G4802990,Texas,Llano,1930,720.0,4.0,180.0,4.0,0.005555555555555556,0.25
G4803010,Texas,Loving,1930,8.0,0.0,0.0,0.0,0.0,0.0
G4803030,Texas,Lubbock,1930,2495.0,13.0,897.0,17.0,0.0052104208416833666,0.3595190380761523
G4803050,Texas,Lynn,1930,2138.0,0.0,0.0,0.0,0.0,0.0
G4803070,Texas,McCulloch,1930,1519.0,10.0,362.0,10.0,0.0065832784726793945,0.23831468071099407
G4803090,Texas,McLennan,1930,6641.0,48.0,2744.0,67.0,0.007227827134467701,0.41319078452040353
G4803110,Texas,McMullen,1930,202.0,2.0,200.0,6.0,0.009900990099009901,0.9900990099009901
G4803130,Texas,Madison,1930,2355.0,857.0,51353.0,1380.0,0.3639065817409766,21.805944798301486
G4803150,Texas,Marion,1930,1558.0,1015.0,62446.0,1721.0,0.6514762516046213,40.080872913992295
G4803170,Texas,Martin,1930,776.0,0.0,0.0,0.0,0.0,0.0
G4803190,Texas,Mason,1930,906.0,35.0,1588.0,44.0,0.03863134657836645,1.7527593818984548
G4803210,Texas,Matagorda,1930,1673.0,24.0,3515.0,115.0,0.01434548714883443,2.1010161386730424
G4803230,Texas,Maverick,1930,52.0,11.0,7101.0,131.0,0.21153846153846154,136.55769230769232
G4803250,Texas,Medina,1930,1590.0,10.0,7706.0,103.0,0.006289308176100629,4.846540880503144
G4803270,Texas,Menard,1930,401.0,5.0,71.0,3.0,0.012468827930174564,0.1770573566084788
G4803290,Texas,Midland,1930,361.0,0.0,0.0,0.0,0.0,0.0
G4803310,Texas,Milam,1930,5469.0,463.0,26029.0,649.0,0.08465898701773633,4.759371000182849
G4803330,Texas,Mills,1930,1484.0,1.0,550.0,11.0,0.0006738544474393531,0.3706199460916442
G4803350,Texas,Mitchell,1930,1481.0,0.0,0.0,0.0,0.0,0.0
G4803370,Texas,Montague,1930,2360.0,10.0,174.0,3.0,0.00423728813559322,0.07372881355932204
G4803390,Texas,Montgomery,1930,1773.0,469.0,27258.0,688.0,0.2645234066553864,15.37394247038917
G4803410,Texas,Moore,1930,174.0,0.0,0.0,0.0,0.0,0.0
G4803430,Texas,Morris,1930,1572.0,919.0,78185.0,2050.0,0.5846055979643766,49.73600508905852
G4803450,Texas,Motley,1930,910.0,0.0,0.0,0.0,0.0,0.0
G4803470,Texas,Nacogdoches,1930,4486.0,3631.0,300509.0,8218.0,0.8094070441373161,66.98818546589389
G4803490,Texas,Navarro,1930,6513.0,158.0,11950.0,353.0,0.024259173959772763,1.8347919545524336
G4803510,Texas,Newton,1930,1102.0,670.0,40794.0,1058.0,0.6079854809437386,37.01814882032668
G4803530,Texas,Nolan,1930,1154.0,0.0,0.0,0.0,0.0,0.0
G4803550,Texas,Nueces,1930,1969.0,12.0,1512.0,35.0,0.006094464195022855,0.7679024885728797
G4803570,Texas,Ochiltree,1930,580.0,5.0,700.0,23.0,0.008620689655172414,1.206896551724138
G4803590,Texas,Oldham,1930,137.0,0.0,0.0,0.0,0.0,0.0
G4803610,Texas,Orange,1930,389.0,210.0,26039.0,724.0,0.5398457583547558,66.93830334190231
G4803630,Texas,Palo Pinto,1930,1269.0,28.0,1056.0,24.0,0.02206461780929866,0.8321513002364066
G4803650,Texas,Panola,1930,4656.0,3567.0,276066.0,7658.0,0.7661082474226805,59.29252577319588
G4803670,Texas,Parker,1930,2521.0,138.0,3323.0,91.0,0.05474018246727489,1.3181277270924237
G4803690,Texas,Parmer,1930,818.0,0.0,0.0,0.0,0.0,0.0
G4803710,Texas,Pecos,1930,385.0,54.0,8578.0,318.0,0.14025974025974025,22.28051948051948
G4803730,Texas,Polk,1930,2300.0,727.0,40404.0,1022.0,0.3160869565217391,17.56695652173913
G4803750,Texas,Potter,1930,322.0,2.0,209.0,0.0,0.006211180124223602,0.6490683229813664
G4803770,Texas,Presidio,1930,532.0,4.0,694.0,4.0,0.007518796992481203,1.3045112781954886
G4803790,Texas,Rains,1930,1691.0,135.0,5579.0,150.0,0.07983441750443525,3.2992312241277353
G4803810,Texas,Randall,1930,843.0,4.0,645.0,0.0,0.004744958481613286,0.7651245551601423
G4803830,Texas,Reagan,1930,73.0,0.0,0.0,0.0,0.0,0.0
G4803850,Texas,Real,1930,253.0,1.0,10.0,0.0,0.003952569169960474,0.039525691699604744
G4803870,Texas,Red River,1930,5329.0,599.0,47025.0,1211.0,0.11240382811033965,8.824357290298368
G4803890,Texas,Reeves,1930,327.0,3.0,355.0,15.0,0.009174311926605505,1.0856269113149848
G4803910,Texas,Refugio,1930,507.0,15.0,515.0,15.0,0.029585798816568046,1.0157790927021697
G4803930,Texas,Roberts,1930,158.0,1.0,80.0,2.0,0.006329113924050633,0.5063291139240507
G4803950,Texas,Robertson,1930,4065.0,1027.0,62652.0,1870.0,0.2526445264452645,15.412546125461255
G4803970,Texas,Rockwall,1930,1031.0,3.0,836.0,26.0,0.002909796314258002,0.8108632395732299
G4803990,Texas,Runnels,1930,2544.0,3.0,560.0,16.0,0.0011792452830188679,0.22012578616352202
G4804010,Texas,Rusk,1930,6426.0,5115.0,442178.0,12523.0,0.795985060690943,68.81076875194522
G4804030,Texas,Sabine,1930,1458.0,924.0,49385.0,1413.0,0.6337448559670782,33.871742112482856
G4804050,Texas,San Augustine,1930,1823.0,997.0,70788.0,1869.0,0.5469007131102578,38.83049917718047
G4804070,Texas,San Jacinto,1930,1515.0,217.0,8731.0,257.0,0.14323432343234324,5.763036303630363
G4804090,Texas,San Patricio,1930,1626.0,69.0,8247.0,174.0,0.042435424354243544,5.071955719557195
G4804110,Texas,San Saba,1930,1424.0,4.0,128.0,4.0,0.0028089887640449437,0.0898876404494382
G4804130,Texas,Schleicher,1930,300.0,0.0,0.0,0.0,0.0,0.0
G4804150,Texas,Scurry,1930,1564.0,4.0,136.0,5.0,0.0025575447570332483,0.08695652173913043
G4804170,Texas,Shackelford,1930,462.0,1.0,10.0,0.0,0.0021645021645021645,0.021645021645021644
G4804190,Texas,Shelby,1930,4908.0,2984.0,186228.0,5052.0,0.6079869600651997,37.9437652811736
G4804210,Texas,Sherman,1930,298.0,0.0,0.0,0.0,0.0,0.0
G4804230,Texas,Smith,1930,6907.0,4267.0,332466.0,8619.0,0.6177790647169538,48.134646011292894
G4804250,Texas,Somervell,1930,456.0,7.0,397.0,13.0,0.015350877192982455,0.8706140350877193
G4804270,Texas,Starr,1930,1349.0,0.0,0.0,0.0,0.0,0.0
G4804290,Texas,Stephens,1930,765.0,7.0,502.0,11.0,0.009150326797385621,0.6562091503267974
G4804310,Texas,Sterling,1930,136.0,1.0,18.0,0.0,0.007352941176470588,0.1323529411764706
G4804330,Texas,Stonewall,1930,844.0,0.0,0.0,0.0,0.0,0.0
G4804350,Texas,Sutton,1930,154.0,0.0,0.0,0.0,0.0,0.0
G4804370,Texas,Swisher,1930,1021.0,3.0,26.0,1.0,0.002938295788442703,0.025465230166503428
G4804390,Texas,Tarrant,1930,3366.0,186.0,7102.0,230.0,0.05525846702317291,2.1099227569815806
G4804410,Texas,Taylor,1930,2233.0,11.0,679.0,7.0,0.0049261083743842365,0.30407523510971785
G4804430,Texas,Terrell,1930,141.0,0.0,0.0,0.0,0.0,0.0
G4804450,Texas,Terry,1930,1458.0,0.0,0.0,0.0,0.0,0.0
G4804470,Texas,Throckmorton,1930,611.0,0.0,0.0,0.0,0.0,0.0
G4804490,Texas,Titus,1930,2487.0,1316.0,98410.0,2763.0,0.5291515882589465,39.5697627663852
G4804510,Texas,Tom Green,1930,1234.0,3.0,68.0,0.0,0.0024311183144246355,0.055105348460291734
G4804530,Texas,Travis,1930,3624.0,36.0,1315.0,32.0,0.009933774834437087,0.3628587196467991
G4804550,Texas,Trinity,1930,1569.0,868.0,62026.0,1656.0,0.5532186105799872,39.53218610579987
G4804570,Texas,Tyler,1930,998.0,573.0,39508.0,1007.0,0.5741482965931863,39.587174348697395
G4804590,Texas,Upshur,1930,4230.0,1990.0,130107.0,3870.0,0.47044917257683216,30.758156028368795
G4804610,Texas,Upton,1930,36.0,0.0,0.0,0.0,0.0,0.0
G4804630,Texas,Uvalde,1930,761.0,5.0,286.0,5.0,0.006570302233902759,0.37582128777923784
G4804650,Texas,Val Verde,1930,250.0,2.0,150.0,3.0,0.008,0.6
G4804670,Texas,Van Zandt,1930,5201.0,1496.0,106822.0,2995.0,0.2876369928859835,20.53874254950971
G4804690,Texas,Victoria,1930,2142.0,61.0,3421.0,79.0,0.028478057889822595,1.5971055088702149
G4804710,Texas,Walker,1930,2162.0,505.0,30458.0,766.0,0.2335800185013876,14.087881591119334
G4804730,Texas,Waller,1930,1463.0,328.0,20492.0,613.0,0.22419685577580314,14.006835269993164
G4804750,Texas,Ward,1930,303.0,27.0,5166.0,219.0,0.0891089108910891,17.04950495049505
G4804770,Texas,Washington,1930,3930.0,58.0,3399.0,78.0,0.014758269720101781,0.8648854961832061
G4804790,Texas,Webb,1930,522.0,43.0,89639.0,1702.0,0.08237547892720307,171.72222222222223
G4804810,Texas,Wharton,1930,3965.0,40.0,3260.0,76.0,0.01008827238335435,0.8221941992433796
G4804830,Texas,Wheeler,1930,1626.0,3.0,179.0,5.0,0.0018450184501845018,0.1100861008610086
G4804850,Texas,Wichita,1930,1432.0,6.0,111.0,4.0,0.004189944134078212,0.07751396648044692
G4804870,Texas,Wilbarger,1930,2139.0,0.0,0.0,0.0,0.0,0.0
G4804890,Texas,Willacy,1930,814.0,12.0,5835.0,122.0,0.014742014742014743,7.1683046683046685
G4804910,Texas,Williamson,1930,4923.0,28.0,2994.0,72.0,0.005687588868576072,0.6081657525898843
G4804930,Texas,Wilson,1930,2431.0,171.0,7535.0,169.0,0.07034142328259975,3.0995475113122173
G4804950,Texas,Winkler,1930,28.0,0.0,0.0,0.0,0.0,0.0
G4804970,Texas,Wise,1930,2534.0,28.0,1248.0,25.0,0.011049723756906077,0.4925019731649566
G4804990,Texas,Wood,1930,3525.0,1321.0,81724.0,2136.0,0.3747517730496454,23.184113475177305
G4805010,Texas,Yoakum,1930,239.0,0.0,0.0,0.0,0.0,0.0
G4805030,Texas,Young,1930,1520.0,8.0,632.0,3.0,0.005263157894736842,0.41578947368421054
G4805050,Texas,Zapata,1930,338.0,0.0,0.0,0.0,0.0,0.0
G4805070,Texas,Zavala,1930,304.0,24.0,18035.0,358.0,0.07894736842105263,59.32565789473684
G4809999,Texas,All Other Counties,1930,0.0,,,,,
G4900010,Utah,Beaver,1930,395.0,1.0,20.0,0.0,0.002531645569620253,0.05063291139240506
G4900030,Utah,Box Elder,1930,1977.0,45.0,2834.0,120.0,0.02276176024279211,1.4334850784016187
G4900050,Utah,Cache,1930,2372.0,28.0,872.0,0.0,0.011804384485666104,0.3676222596964587
G4900070,Utah,Carbon,1930,285.0,4.0,820.0,2.0,0.014035087719298246,2.8771929824561404
G4900090,Utah,Daggett,1930,52.0,0.0,0.0,0.0,0.0,0.0
G4900110,Utah,Davis,1930,1481.0,115.0,7254.0,5.0,0.07765023632680622,4.8980418636056715
G4900130,Utah,Duchesne,1930,1050.0,0.0,0.0,0.0,0.0,0.0
G4900150,Utah,Emery,1930,758.0,16.0,717.0,0.0,0.021108179419525065,0.945910290237467
G4900170,Utah,Garfield,1930,513.0,1.0,75.0,0.0,0.001949317738791423,0.14619883040935672
G4900190,Utah,Grand,1930,157.0,1.0,166.0,0.0,0.006369426751592357,1.0573248407643312
G4900210,Utah,Iron,1930,598.0,3.0,180.0,1.0,0.005016722408026756,0.3010033444816054
G4900230,Utah,Juab,1930,496.0,2.0,50.0,0.0,0.004032258064516129,0.10080645161290322
G4900250,Utah,Kane,1930,200.0,5.0,295.0,1.0,0.025,1.475
G4900270,Utah,Millard,1930,1243.0,1.0,50.0,0.0,0.0008045052292839903,0.04022526146419952
G4900290,Utah,Morgan,1930,247.0,5.0,496.0,0.0,0.020242914979757085,2.0080971659919027
G4900310,Utah,Piute,1930,229.0,2.0,25.0,0.0,0.008733624454148471,0.1091703056768559
G4900330,Utah,Rich,1930,273.0,0.0,0.0,0.0,0.0,0.0
G4900350,Utah,Salt Lake,1930,2932.0,84.0,7664.0,63.0,0.0286493860845839,2.6139154160982265
G4900370,Utah,San Juan,1930,442.0,0.0,0.0,0.0,0.0,0.0
G4900390,Utah,Sanpete,1930,1703.0,24.0,1366.0,5.0,0.014092777451556078,0.8021139166177335
G4900410,Utah,Sevier,1930,1038.0,9.0,434.0,0.0,0.008670520231213872,0.41811175337186895
G4900430,Utah,Summit,1930,509.0,0.0,0.0,0.0,0.0,0.0
G4900450,Utah,Tooele,1930,434.0,5.0,532.0,3.0,0.01152073732718894,1.2258064516129032
G4900470,Utah,Uintah,1930,1076.0,2.0,135.0,0.0,0.0018587360594795538,0.12546468401486988
G4900490,Utah,Utah,1930,3561.0,186.0,17911.0,37.0,0.05223251895534962,5.029766919404661
G4900510,Utah,Wasatch,1930,450.0,3.0,120.0,0.0,0.006666666666666667,0.26666666666666666
G4900530,Utah,Washington,1930,656.0,3.0,37.0,0.0,0.004573170731707317,0.056402439024390245
G4900550,Utah,Wayne,1930,256.0,0.0,0.0,0.0,0.0,0.0
G4900570,Utah,Weber,1930,1776.0,101.0,6793.0,27.0,0.05686936936936937,3.8248873873873874
G4909999,Utah,All Other Counties,1930,0.0,,,,,
G5000010,Vermont,Addison,1930,2023.0,754.0,51195.0,1380.0,0.37271379139891253,25.306475531389026
G5000030,Vermont,Bennington,1930,950.0,474.0,35886.0,884.0,0.49894736842105264,37.77473684210526
G5000050,Vermont,Caledonia,1930,2085.0,851.0,38688.0,1059.0,0.4081534772182254,18.555395683453238
G5000070,Vermont,Chittenden,1930,1842.0,1017.0,72915.0,1831.0,0.5521172638436482,39.58469055374593
G5000090,Vermont,Essex,1930,572.0,256.0,12516.0,383.0,0.44755244755244755,21.88111888111888
G5000110,Vermont,Franklin,1930,2303.0,1283.0,79245.0,2145.0,0.5570994355188884,34.40946591402518
G5000130,Vermont,Grand Isle,1930,434.0,174.0,10337.0,307.0,0.4009216589861751,23.817972350230416
G5000150,Vermont,Lamoille,1930,1424.0,688.0,27281.0,697.0,0.48314606741573035,19.15800561797753
G5000170,Vermont,Orange,1930,2298.0,1030.0,53286.0,1263.0,0.4482158398607485,23.18798955613577
G5000190,Vermont,Orleans,1930,2337.0,1240.0,57452.0,1444.0,0.5305947796320069,24.583654257595207
G5000210,Vermont,Rutland,1930,2151.0,919.0,53959.0,1464.0,0.4272431427243143,25.08554160855416
G5000230,Vermont,Washington,1930,2178.0,1080.0,56163.0,1439.0,0.49586776859504134,25.786501377410467
G5000250,Vermont,Windham,1930,1665.0,891.0,66282.0,1522.0,0.5351351351351351,39.80900900900901
G5000270,Vermont,Windsor,1930,2636.0,1288.0,66054.0,1625.0,0.48861911987860396,25.058421851289832
G5009999,Vermont,All Other Counties,1930,0.0,,,,,
G5100010,Virginia,Accomack,1930,2924.0,2698.0,1235059.0,31964.0,0.9227086183310533,422.38679890560877
G5100030,Virginia,Albemarle,1930,2527.0,989.0,105436.0,3374.0,0.3913731697665216,41.72378314206569
G5100050,Virginia,Alleghany,1930,471.0,202.0,8803.0,179.0,0.4288747346072187,18.690021231422506
G5100070,Virginia,Amelia,1930,1475.0,986.0,56297.0,2325.0,0.6684745762711864,38.167457627118644
G5100090,Virginia,Amherst,1930,2144.0,698.0,30906.0,1227.0,0.3255597014925373,14.415111940298507
G5100110,Virginia,Appomattox,1930,1246.0,860.0,40029.0,1443.0,0.6902086677367576,32.12600321027287
G5100130,Virginia,Arlington,1930,51.0,26.0,2546.0,37.0,0.5098039215686274,49.92156862745098
G5100150,Virginia,Augusta,1930,2635.0,2077.0,226281.0,8799.0,0.788235294117647,85.87514231499051
G5100170,Virginia,Bath,1930,649.0,275.0,20177.0,551.0,0.423728813559322,31.089368258859785
G5100190,Virginia,Bedford,1930,3967.0,2339.0,82327.0,2941.0,0.5896143181245274,20.75296193597177
G5100210,Virginia,Bland,1930,693.0,517.0,22303.0,820.0,0.746031746031746,32.18326118326118
G5100230,Virginia,Botetourt,1930,1524.0,826.0,40956.0,1648.0,0.541994750656168,26.874015748031496
G5100250,Virginia,Brunswick,1930,2631.0,2344.0,234841.0,8521.0,0.8909160015203345,89.2592170277461
G5100270,Virginia,Buchanan,1930,2048.0,177.0,2654.0,99.0,0.08642578125,1.2958984375
G5100290,Virginia,Buckingham,1930,1696.0,1058.0,51330.0,1985.0,0.6238207547169812,30.265330188679247
G5100310,Virginia,Campbell,1930,2670.0,1821.0,95617.0,3747.0,0.6820224719101123,35.81161048689138
G5100330,Virginia,Caroline,1930,2186.0,1228.0,68806.0,2789.0,0.5617566331198536,31.475754803293686
G5100350,Virginia,Carroll,1930,3315.0,2459.0,72138.0,2848.0,0.7417797888386124,21.76108597285068
G5100360,Virginia,Charles City,1930,557.0,127.0,8935.0,375.0,0.22800718132854578,16.04129263913824
G5100370,Virginia,Charlotte,1930,2349.0,1786.0,113811.0,4443.0,0.7603235419327373,48.450830140485316
G5100410,Virginia,Chesterfield,1930,1289.0,724.0,43928.0,1530.0,0.5616757176105508,34.07913110938712
G5100430,Virginia,Clarke,1930,539.0,382.0,47894.0,2093.0,0.7087198515769945,88.85714285714286
G5100450,Virginia,Craig,1930,559.0,296.0,8469.0,337.0,0.5295169946332737,15.150268336314848
G5100470,Virginia,Culpeper,1930,1254.0,766.0,81876.0,3233.0,0.6108452950558214,65.29186602870813
G5100490,Virginia,Cumberland,1930,1034.0,731.0,45878.0,1686.0,0.706963249516441,44.36943907156673
G5100510,Virginia,Dickenson,1930,1558.0,392.0,6836.0,273.0,0.251604621309371,4.387676508344031
G5100530,Virginia,Dinwiddie,1930,1852.0,1524.0,146724.0,5422.0,0.8228941684665226,79.22462203023758
G5100550,Virginia,Elizabeth City,1930,266.0,167.0,24247.0,656.0,0.6278195488721805,91.15413533834587
G5100570,Virginia,Essex,1930,1181.0,634.0,36791.0,1535.0,0.5368331922099915,31.152413209144793
G5100590,Virginia,Fairfax,1930,1244.0,922.0,91786.0,2363.0,0.7411575562700965,73.78295819935691
G5100610,Virginia,Fauquier,1930,1787.0,1125.0,155009.0,5459.0,0.6295467263570229,86.74258533855624
G5100630,Virginia,Floyd,1930,2244.0,1701.0,55754.0,2027.0,0.7580213903743316,24.845811051693406
G5100650,Virginia,Fluvanna,1930,1109.0,615.0,22481.0,1120.0,0.5545536519386834,20.27141568981064
G5100670,Virginia,Franklin,1930,3752.0,2412.0,102444.0,4000.0,0.6428571428571429,27.303837953091683
G5100690,Virginia,Frederick,1930,1736.0,1032.0,90499.0,3152.0,0.5944700460829493,52.130760368663594
G5100710,Virginia,Giles,1930,1290.0,447.0,11954.0,548.0,0.34651162790697676,9.266666666666667
G5100730,Virginia,Gloucester,1930,1247.0,697.0,50692.0,1491.0,0.5589414595028067,40.651162790697676
G5100750,Virginia,Goochland,1930,1054.0,567.0,24563.0,1033.0,0.5379506641366224,23.304554079696395
G5100770,Virginia,Grayson,1930,2557.0,1602.0,49660.0,1803.0,0.6265154477903794,19.421196714900272
G5100790,Virginia,Greene,1930,824.0,260.0,12855.0,572.0,0.3155339805825243,15.600728155339805
G5100810,Virginia,Greensville,1930,1285.0,1212.0,197639.0,6511.0,0.9431906614785992,153.8046692607004
G5100830,Virginia,Halifax,1930,5981.0,5335.0,426998.0,16012.0,0.8919913058017054,71.39240929610433
G5100850,Virginia,Hanover,1930,1954.0,1436.0,126890.0,4122.0,0.7349027635619243,64.93858751279427
G5100870,Virginia,Henrico,1930,1032.0,528.0,47357.0,1369.0,0.5116279069767442,45.888565891472865
G5100890,Virginia,Henry,1930,1839.0,1283.0,49265.0,1938.0,0.6976617727025557,26.789015769439914
G5100910,Virginia,Highland,1930,658.0,357.0,9462.0,303.0,0.5425531914893617,14.379939209726444
G5100930,Virginia,Isle Of Wight,1930,1338.0,1170.0,225364.0,6299.0,0.874439461883408,168.43348281016443
G5100950,Virginia,James City,1930,415.0,232.0,43871.0,1393.0,0.5590361445783133,105.7132530120482
G5100970,Virginia,King And Queen,1930,1279.0,647.0,34939.0,1493.0,0.5058639562157936,27.317435496481625
G5100990,Virginia,King George,1930,844.0,374.0,25405.0,1040.0,0.4431279620853081,30.100710900473935
G5101010,Virginia,King William,1930,855.0,356.0,24568.0,1076.0,0.41637426900584795,28.73450292397661
G5101030,Virginia,Lancaster,1930,898.0,550.0,33698.0,1091.0,0.6124721603563474,37.525612472160354
G5101050,Virginia,Lee,1930,2439.0,1121.0,29691.0,1195.0,0.45961459614596145,12.173431734317344
G5101070,Virginia,Loudoun,1930,1645.0,1188.0,202145.0,6970.0,0.7221884498480243,122.88449848024317
G5101090,Virginia,Louisa,1930,1863.0,1198.0,48534.0,2214.0,0.6430488459473966,26.051529790660226
G5101110,Virginia,Lunenburg,1930,1946.0,1500.0,149659.0,5308.0,0.7708119218910586,76.90596094552929
G5101130,Virginia,Madison,1930,1287.0,600.0,52814.0,2049.0,0.4662004662004662,41.03651903651904
G5101150,Virginia,Mathews,1930,1316.0,688.0,28415.0,777.0,0.5227963525835866,21.5919452887538
G5101170,Virginia,Mecklenburg,1930,4538.0,4154.0,448267.0,15684.0,0.9153812252093433,98.78074041427942
G5101190,Virginia,Middlesex,1930,1042.0,679.0,50630.0,1614.0,0.6516314779270633,48.589251439539346
G5101210,Virginia,Montgomery,1930,1709.0,853.0,39915.0,1497.0,0.49912229373902867,23.355763604447045
G5101230,Virginia,Nansemond,1930,2154.0,2001.0,603572.0,16994.0,0.9289693593314763,280.2098421541318
G5101250,Virginia,Nelson,1930,1723.0,545.0,30568.0,1014.0,0.3163087637840975,17.741149158444575
G5101270,Virginia,New Kent,1930,414.0,208.0,18884.0,637.0,0.5024154589371981,45.61352657004831
G5101290,Virginia,Norfolk,1930,1044.0,690.0,441457.0,11334.0,0.6609195402298851,422.8515325670498
G5101310,Virginia,Northampton,1930,1105.0,1082.0,1032839.0,27850.0,0.9791855203619909,934.6959276018099
G5101330,Virginia,Northumberland,1930,1372.0,1054.0,79745.0,3056.0,0.7682215743440233,58.123177842565596
G5101350,Virginia,Nottoway,1930,1423.0,841.0,56668.0,1931.0,0.5910049191848208,39.82290934645116
